ID,session,run,Variable,Value,mean_value,subject_variable,row_number
121,1,1,gsr_y,0.037,0.033,121_gsr_y,2341
121,1,2,gsr_y,0.233,0.033,121_gsr_y,2342
122,1,1,gsr_y,-1.555,0.033,122_gsr_y,2343
122,1,2,gsr_y,-0.447,0.033,122_gsr_y,2344
123,1,1,gsr_y,1.063,0.033,123_gsr_y,2345
123,1,2,gsr_y,-0.098,0.033,123_gsr_y,2346
124,1,1,gsr_y,1.257,0.033,124_gsr_y,2347
124,1,2,gsr_y,-0.363,0.033,124_gsr_y,2348
125,1,1,gsr_y,1.622,0.033,125_gsr_y,2349
125,1,2,gsr_y,0.159,0.033,125_gsr_y,2350
126,1,1,gsr_y,1.757,0.033,126_gsr_y,2351
126,1,2,gsr_y,-0.639,0.033,126_gsr_y,2352
127,1,1,gsr_y,0.866,0.033,127_gsr_y,2353
127,1,2,gsr_y,0.496,0.033,127_gsr_y,2354
128,1,1,gsr_y,-0.748,0.033,128_gsr_y,2355
128,1,2,gsr_y,1.547,0.033,128_gsr_y,2356
129,1,1,gsr_y,-0.703,0.033,129_gsr_y,2357
129,1,2,gsr_y,1.238,0.033,129_gsr_y,2358
130,1,1,gsr_y,0.701,0.033,130_gsr_y,2359
130,1,2,gsr_y,0.598,0.033,130_gsr_y,2360
131,1,1,gsr_y,-0.362,0.033,131_gsr_y,2361
131,1,2,gsr_y,1.509,0.033,131_gsr_y,2362
132,1,1,gsr_y,0.747,0.033,132_gsr_y,2363
132,1,2,gsr_y,-0.178,0.033,132_gsr_y,2364
133,1,1,gsr_y,-1.48,0.033,133_gsr_y,2365
133,1,2,gsr_y,1.255,0.033,133_gsr_y,2366
134,1,1,gsr_y,0.625,0.033,134_gsr_y,2367
134,1,2,gsr_y,-0.043,0.033,134_gsr_y,2368
135,1,1,gsr_y,-1.506,0.033,135_gsr_y,2369
135,1,2,gsr_y,-1.088,0.033,135_gsr_y,2370
136,1,1,gsr_y,-1.583,0.033,136_gsr_y,2371
136,1,2,gsr_y,-1.076,0.033,136_gsr_y,2372
137,1,1,gsr_y,0.804,0.033,137_gsr_y,2373
137,1,2,gsr_y,0.233,0.033,137_gsr_y,2374
138,1,1,gsr_y,-0.519,0.033,138_gsr_y,2375
138,1,2,gsr_y,1.142,0.033,138_gsr_y,2376
139,1,1,gsr_y,0.222,0.033,139_gsr_y,2377
139,1,2,gsr_y,-0.994,0.033,139_gsr_y,2378
140,1,1,gsr_y,1.01,0.033,140_gsr_y,2379
140,1,2,gsr_y,1.456,0.033,140_gsr_y,2380
141,1,1,gsr_y,0.741,0.033,141_gsr_y,2381
141,1,2,gsr_y,0.022,0.033,141_gsr_y,2382
142,1,1,gsr_y,0.938,0.033,142_gsr_y,2383
142,1,2,gsr_y,0.902,0.033,142_gsr_y,2384
143,1,1,gsr_y,0.764,0.033,143_gsr_y,2385
143,1,2,gsr_y,1.636,0.033,143_gsr_y,2386
144,1,1,gsr_y,0.863,0.033,144_gsr_y,2387
144,1,2,gsr_y,-1.046,0.033,144_gsr_y,2388
145,1,1,gsr_y,-0.586,0.033,145_gsr_y,2389
145,1,2,gsr_y,1.417,0.033,145_gsr_y,2390
146,1,1,gsr_y,0.645,0.033,146_gsr_y,2391
146,1,2,gsr_y,1.149,0.033,146_gsr_y,2392
147,1,1,gsr_y,-1.216,0.033,147_gsr_y,2393
147,1,2,gsr_y,1.015,0.033,147_gsr_y,2394
148,1,1,gsr_y,-0.026,0.033,148_gsr_y,2395
148,1,2,gsr_y,0.279,0.033,148_gsr_y,2396
149,1,1,gsr_y,-1.543,0.033,149_gsr_y,2397
149,1,2,gsr_y,0.523,0.033,149_gsr_y,2398
150,1,1,gsr_y,1.673,0.033,150_gsr_y,2399
150,1,2,gsr_y,-0.685,0.033,150_gsr_y,2400
1,1,1,tsnr,-1.172,192.259,1_tsnr,2401
1,1,2,tsnr,-1.081,192.259,1_tsnr,2402
2,1,1,tsnr,-1.132,192.259,2_tsnr,2403
2,1,2,tsnr,-0.107,192.259,2_tsnr,2404
3,1,1,tsnr,-1.088,192.259,3_tsnr,2405
3,1,2,tsnr,-0.041,192.259,3_tsnr,2406
4,1,1,tsnr,1.578,192.259,4_tsnr,2407
4,1,2,tsnr,1.478,192.259,4_tsnr,2408
5,1,1,tsnr,-0.731,192.259,5_tsnr,2409
5,1,2,tsnr,-1.19,192.259,5_tsnr,2410
6,1,1,tsnr,1.16,192.259,6_tsnr,2411
6,1,2,tsnr,0.443,192.259,6_tsnr,2412
7,1,1,tsnr,-0.797,192.259,7_tsnr,2413
7,1,2,tsnr,0.735,192.259,7_tsnr,2414
8,1,1,tsnr,1.5,192.259,8_tsnr,2415
8,1,2,tsnr,-0.484,192.259,8_tsnr,2416
9,1,1,tsnr,-1.286,192.259,9_tsnr,2417
9,1,2,tsnr,1.022,192.259,9_tsnr,2418
10,1,1,tsnr,-0.103,192.259,10_tsnr,2419
10,1,2,tsnr,-0.595,192.259,10_tsnr,2420
11,1,1,tsnr,-0.93,192.259,11_tsnr,2421
11,1,2,tsnr,0.957,192.259,11_tsnr,2422
12,1,1,tsnr,0.582,192.259,12_tsnr,2423
12,1,2,tsnr,-0.193,192.259,12_tsnr,2424
13,1,1,tsnr,0.928,192.259,13_tsnr,2425
13,1,2,tsnr,1.341,192.259,13_tsnr,2426
14,1,1,tsnr,0.304,192.259,14_tsnr,2427
14,1,2,tsnr,-0.773,192.259,14_tsnr,2428
15,1,1,tsnr,-1.251,192.259,15_tsnr,2429
15,1,2,tsnr,1.503,192.259,15_tsnr,2430
16,1,1,tsnr,-0.01,192.259,16_tsnr,2431
16,1,2,tsnr,-0.805,192.259,16_tsnr,2432
17,1,1,tsnr,-0.434,192.259,17_tsnr,2433
17,1,2,tsnr,0.575,192.259,17_tsnr,2434
18,1,1,tsnr,0.323,192.259,18_tsnr,2435
18,1,2,tsnr,-1.472,192.259,18_tsnr,2436
19,1,1,tsnr,-0.465,192.259,19_tsnr,2437
19,1,2,tsnr,-0.964,192.259,19_tsnr,2438
20,1,1,tsnr,-0.515,192.259,20_tsnr,2439
20,1,2,tsnr,-1.017,192.259,20_tsnr,2440
21,1,1,tsnr,1.401,192.259,21_tsnr,2441
21,1,2,tsnr,-1.098,192.259,21_tsnr,2442
22,1,1,tsnr,-0.909,192.259,22_tsnr,2443
22,1,2,tsnr,0.748,192.259,22_tsnr,2444
23,1,1,tsnr,1.025,192.259,23_tsnr,2445
23,1,2,tsnr,-0.592,192.259,23_tsnr,2446
24,1,1,tsnr,-0.757,192.259,24_tsnr,2447
24,1,2,tsnr,-1.51,192.259,24_tsnr,2448
25,1,1,tsnr,1.124,192.259,25_tsnr,2449
25,1,2,tsnr,0.017,192.259,25_tsnr,2450
26,1,1,tsnr,1.516,192.259,26_tsnr,2451
26,1,2,tsnr,-1.135,192.259,26_tsnr,2452
27,1,1,tsnr,1.332,192.259,27_tsnr,2453
27,1,2,tsnr,0.408,192.259,27_tsnr,2454
28,1,1,tsnr,-1.373,192.259,28_tsnr,2455
28,1,2,tsnr,-0.515,192.259,28_tsnr,2456
29,1,1,tsnr,-1.431,192.259,29_tsnr,2457
29,1,2,tsnr,-0.011,192.259,29_tsnr,2458
30,1,1,tsnr,0.65,192.259,30_tsnr,2459
30,1,2,tsnr,0.332,192.259,30_tsnr,2460
31,1,1,tsnr,-1.006,192.259,31_tsnr,2461
31,1,2,tsnr,0.201,192.259,31_tsnr,2462
32,1,1,tsnr,0.419,192.259,32_tsnr,2463
32,1,2,tsnr,-0.271,192.259,32_tsnr,2464
33,1,1,tsnr,0.099,192.259,33_tsnr,2465
33,1,2,tsnr,-1.265,192.259,33_tsnr,2466
34,1,1,tsnr,-0.314,192.259,34_tsnr,2467
34,1,2,tsnr,-1.49,192.259,34_tsnr,2468
35,1,1,tsnr,1.728,192.259,35_tsnr,2469
35,1,2,tsnr,-0.039,192.259,35_tsnr,2470
36,1,1,tsnr,-1.395,192.259,36_tsnr,2471
36,1,2,tsnr,-0.507,192.259,36_tsnr,2472
37,1,1,tsnr,0.586,192.259,37_tsnr,2473
37,1,2,tsnr,1.188,192.259,37_tsnr,2474
38,1,1,tsnr,-1.009,192.259,38_tsnr,2475
38,1,2,tsnr,-0.261,192.259,38_tsnr,2476
39,1,1,tsnr,-1.334,192.259,39_tsnr,2477
39,1,2,tsnr,-0.425,192.259,39_tsnr,2478
40,1,1,tsnr,-0.701,192.259,40_tsnr,2479
40,1,2,tsnr,-0.962,192.259,40_tsnr,2480
41,1,1,tsnr,1.517,192.259,41_tsnr,2481
41,1,2,tsnr,-1.439,192.259,41_tsnr,2482
42,1,1,tsnr,-0.251,192.259,42_tsnr,2483
42,1,2,tsnr,-0.634,192.259,42_tsnr,2484
43,1,1,tsnr,1.647,192.259,43_tsnr,2485
43,1,2,tsnr,0.596,192.259,43_tsnr,2486
44,1,1,tsnr,1.058,192.259,44_tsnr,2487
44,1,2,tsnr,-0.552,192.259,44_tsnr,2488
45,1,1,tsnr,0.949,192.259,45_tsnr,2489
45,1,2,tsnr,-0.059,192.259,45_tsnr,2490
46,1,1,tsnr,0.995,192.259,46_tsnr,2491
46,1,2,tsnr,1.785,192.259,46_tsnr,2492
47,1,1,tsnr,-0.522,192.259,47_tsnr,2493
47,1,2,tsnr,-1.096,192.259,47_tsnr,2494
48,1,1,tsnr,-1.259,192.259,48_tsnr,2495
48,1,2,tsnr,1.735,192.259,48_tsnr,2496
49,1,1,tsnr,-0.013,192.259,49_tsnr,2497
49,1,2,tsnr,-0.63,192.259,49_tsnr,2498
50,1,1,tsnr,-1.503,192.259,50_tsnr,2499
50,1,2,tsnr,-1.537,192.259,50_tsnr,2500
51,1,1,tsnr,-1.162,192.259,51_tsnr,2501
51,1,2,tsnr,-0.574,192.259,51_tsnr,2502
52,1,1,tsnr,-0.791,192.259,52_tsnr,2503
52,1,2,tsnr,-0.785,192.259,52_tsnr,2504
53,1,1,tsnr,1.476,192.259,53_tsnr,2505
53,1,2,tsnr,-0.067,192.259,53_tsnr,2506
54,1,1,tsnr,1.724,192.259,54_tsnr,2507
54,1,2,tsnr,1.619,192.259,54_tsnr,2508
55,1,1,tsnr,-0.178,192.259,55_tsnr,2509
55,1,2,tsnr,-0.341,192.259,55_tsnr,2510
56,1,1,tsnr,-1.294,192.259,56_tsnr,2511
56,1,2,tsnr,0.814,192.259,56_tsnr,2512
57,1,1,tsnr,-0.109,192.259,57_tsnr,2513
57,1,2,tsnr,-0.707,192.259,57_tsnr,2514
58,1,1,tsnr,-1.385,192.259,58_tsnr,2515
58,1,2,tsnr,0.75,192.259,58_tsnr,2516
59,1,1,tsnr,1.792,192.259,59_tsnr,2517
59,1,2,tsnr,0.304,192.259,59_tsnr,2518
60,1,1,tsnr,0.773,192.259,60_tsnr,2519
60,1,2,tsnr,-0.219,192.259,60_tsnr,2520
61,1,1,tsnr,0.426,192.259,61_tsnr,2521
61,1,2,tsnr,-1.231,192.259,61_tsnr,2522
62,1,1,tsnr,0.602,192.259,62_tsnr,2523
62,1,2,tsnr,0.564,192.259,62_tsnr,2524
63,1,1,tsnr,0.261,192.259,63_tsnr,2525
63,1,2,tsnr,-1.559,192.259,63_tsnr,2526
64,1,1,tsnr,1.467,192.259,64_tsnr,2527
64,1,2,tsnr,1.213,192.259,64_tsnr,2528
65,1,1,tsnr,1.449,192.259,65_tsnr,2529
65,1,2,tsnr,1.194,192.259,65_tsnr,2530
66,1,1,tsnr,0.014,192.259,66_tsnr,2531
66,1,2,tsnr,1.791,192.259,66_tsnr,2532
67,1,1,tsnr,1.355,192.259,67_tsnr,2533
67,1,2,tsnr,-0.675,192.259,67_tsnr,2534
68,1,1,tsnr,1.138,192.259,68_tsnr,2535
68,1,2,tsnr,-0.39,192.259,68_tsnr,2536
69,1,1,tsnr,0.549,192.259,69_tsnr,2537
69,1,2,tsnr,-0.639,192.259,69_tsnr,2538
70,1,1,tsnr,-0.681,192.259,70_tsnr,2539
70,1,2,tsnr,-0.124,192.259,70_tsnr,2540
71,1,1,tsnr,0.211,192.259,71_tsnr,2541
71,1,2,tsnr,0.536,192.259,71_tsnr,2542
72,1,1,tsnr,0.832,192.259,72_tsnr,2543
72,1,2,tsnr,-1.575,192.259,72_tsnr,2544
73,1,1,tsnr,1.137,192.259,73_tsnr,2545
73,1,2,tsnr,0.503,192.259,73_tsnr,2546
74,1,1,tsnr,0.436,192.259,74_tsnr,2547
74,1,2,tsnr,0.947,192.259,74_tsnr,2548
75,1,1,tsnr,1.025,192.259,75_tsnr,2549
75,1,2,tsnr,-0.77,192.259,75_tsnr,2550
76,1,1,tsnr,1.08,192.259,76_tsnr,2551
76,1,2,tsnr,1.011,192.259,76_tsnr,2552
77,1,1,tsnr,-0.957,192.259,77_tsnr,2553
77,1,2,tsnr,1.239,192.259,77_tsnr,2554
78,1,1,tsnr,0.769,192.259,78_tsnr,2555
78,1,2,tsnr,-1.336,192.259,78_tsnr,2556
79,1,1,tsnr,-1.601,192.259,79_tsnr,2557
79,1,2,tsnr,0.722,192.259,79_tsnr,2558
80,1,1,tsnr,1.153,192.259,80_tsnr,2559
80,1,2,tsnr,1.02,192.259,80_tsnr,2560
81,1,1,tsnr,-1.303,192.259,81_tsnr,2561
81,1,2,tsnr,0.455,192.259,81_tsnr,2562
82,1,1,tsnr,-0.844,192.259,82_tsnr,2563
82,1,2,tsnr,-0.259,192.259,82_tsnr,2564
83,1,1,tsnr,1.466,192.259,83_tsnr,2565
83,1,2,tsnr,-1.137,192.259,83_tsnr,2566
84,1,1,tsnr,-1.151,192.259,84_tsnr,2567
84,1,2,tsnr,0.31,192.259,84_tsnr,2568
85,1,1,tsnr,-1.61,192.259,85_tsnr,2569
85,1,2,tsnr,0.292,192.259,85_tsnr,2570
86,1,1,tsnr,0.491,192.259,86_tsnr,2571
86,1,2,tsnr,1.737,192.259,86_tsnr,2572
87,1,1,tsnr,0.819,192.259,87_tsnr,2573
87,1,2,tsnr,-0.605,192.259,87_tsnr,2574
88,1,1,tsnr,-0.279,192.259,88_tsnr,2575
88,1,2,tsnr,1.828,192.259,88_tsnr,2576
89,1,1,tsnr,-0.353,192.259,89_tsnr,2577
89,1,2,tsnr,1.223,192.259,89_tsnr,2578
90,1,1,tsnr,-0.175,192.259,90_tsnr,2579
90,1,2,tsnr,0.358,192.259,90_tsnr,2580
91,1,1,tsnr,-1.528,192.259,91_tsnr,2581
91,1,2,tsnr,1.611,192.259,91_tsnr,2582
92,1,1,tsnr,-0.092,192.259,92_tsnr,2583
92,1,2,tsnr,-1.044,192.259,92_tsnr,2584
93,1,1,tsnr,-1.32,192.259,93_tsnr,2585
93,1,2,tsnr,-1.56,192.259,93_tsnr,2586
94,1,1,tsnr,0.552,192.259,94_tsnr,2587
94,1,2,tsnr,0.604,192.259,94_tsnr,2588
95,1,1,tsnr,0.718,192.259,95_tsnr,2589
95,1,2,tsnr,0.846,192.259,95_tsnr,2590
96,1,1,tsnr,0.216,192.259,96_tsnr,2591
96,1,2,tsnr,1.57,192.259,96_tsnr,2592
97,1,1,tsnr,-1.0,192.259,97_tsnr,2593
97,1,2,tsnr,-0.424,192.259,97_tsnr,2594
98,1,1,tsnr,-1.366,192.259,98_tsnr,2595
98,1,2,tsnr,-0.978,192.259,98_tsnr,2596
99,1,1,tsnr,0.636,192.259,99_tsnr,2597
99,1,2,tsnr,-0.781,192.259,99_tsnr,2598
100,1,1,tsnr,0.785,192.259,100_tsnr,2599
100,1,2,tsnr,0.515,192.259,100_tsnr,2600
101,1,1,tsnr,1.544,192.259,101_tsnr,2601
101,1,2,tsnr,1.141,192.259,101_tsnr,2602
102,1,1,tsnr,-0.18,192.259,102_tsnr,2603
102,1,2,tsnr,-0.028,192.259,102_tsnr,2604
103,1,1,tsnr,-1.335,192.259,103_tsnr,2605
103,1,2,tsnr,0.799,192.259,103_tsnr,2606
104,1,1,tsnr,-1.501,192.259,104_tsnr,2607
104,1,2,tsnr,-1.097,192.259,104_tsnr,2608
105,1,1,tsnr,1.17,192.259,105_tsnr,2609
105,1,2,tsnr,-1.355,192.259,105_tsnr,2610
106,1,1,tsnr,1.214,192.259,106_tsnr,2611
106,1,2,tsnr,0.022,192.259,106_tsnr,2612
107,1,1,tsnr,1.465,192.259,107_tsnr,2613
107,1,2,tsnr,0.424,192.259,107_tsnr,2614
108,1,1,tsnr,-0.099,192.259,108_tsnr,2615
108,1,2,tsnr,1.061,192.259,108_tsnr,2616
109,1,1,tsnr,1.245,192.259,109_tsnr,2617
109,1,2,tsnr,-1.1,192.259,109_tsnr,2618
110,1,1,tsnr,-0.793,192.259,110_tsnr,2619
110,1,2,tsnr,0.09,192.259,110_tsnr,2620
111,1,1,tsnr,1.019,192.259,111_tsnr,2621
111,1,2,tsnr,-1.126,192.259,111_tsnr,2622
112,1,1,tsnr,0.814,192.259,112_tsnr,2623
112,1,2,tsnr,-1.354,192.259,112_tsnr,2624
113,1,1,tsnr,0.536,192.259,113_tsnr,2625
113,1,2,tsnr,-0.871,192.259,113_tsnr,2626
114,1,1,tsnr,-1.61,192.259,114_tsnr,2627
114,1,2,tsnr,1.548,192.259,114_tsnr,2628
115,1,1,tsnr,1.008,192.259,115_tsnr,2629
115,1,2,tsnr,-0.433,192.259,115_tsnr,2630
116,1,1,tsnr,0.499,192.259,116_tsnr,2631
116,1,2,tsnr,-0.627,192.259,116_tsnr,2632
117,1,1,tsnr,-0.101,192.259,117_tsnr,2633
117,1,2,tsnr,1.722,192.259,117_tsnr,2634
118,1,1,tsnr,0.904,192.259,118_tsnr,2635
118,1,2,tsnr,-0.226,192.259,118_tsnr,2636
119,1,1,tsnr,-1.138,192.259,119_tsnr,2637
119,1,2,tsnr,-0.602,192.259,119_tsnr,2638
120,1,1,tsnr,0.784,192.259,120_tsnr,2639
120,1,2,tsnr,-1.194,192.259,120_tsnr,2640
121,1,1,tsnr,0.859,192.259,121_tsnr,2641
121,1,2,tsnr,0.648,192.259,121_tsnr,2642
122,1,1,tsnr,0.529,192.259,122_tsnr,2643
122,1,2,tsnr,-1.258,192.259,122_tsnr,2644
123,1,1,tsnr,-0.803,192.259,123_tsnr,2645
123,1,2,tsnr,-1.588,192.259,123_tsnr,2646
124,1,1,tsnr,-0.159,192.259,124_tsnr,2647
124,1,2,tsnr,-0.428,192.259,124_tsnr,2648
125,1,1,tsnr,-0.428,192.259,125_tsnr,2649
125,1,2,tsnr,0.985,192.259,125_tsnr,2650
126,1,1,tsnr,0.035,192.259,126_tsnr,2651
126,1,2,tsnr,-0.864,192.259,126_tsnr,2652
127,1,1,tsnr,-1.012,192.259,127_tsnr,2653
127,1,2,tsnr,1.423,192.259,127_tsnr,2654
128,1,1,tsnr,-0.066,192.259,128_tsnr,2655
128,1,2,tsnr,0.549,192.259,128_tsnr,2656
129,1,1,tsnr,0.463,192.259,129_tsnr,2657
129,1,2,tsnr,0.378,192.259,129_tsnr,2658
130,1,1,tsnr,-0.781,192.259,130_tsnr,2659
130,1,2,tsnr,1.553,192.259,130_tsnr,2660
131,1,1,tsnr,1.248,192.259,131_tsnr,2661
131,1,2,tsnr,-0.359,192.259,131_tsnr,2662
132,1,1,tsnr,1.246,192.259,132_tsnr,2663
132,1,2,tsnr,-1.473,192.259,132_tsnr,2664
133,1,1,tsnr,-0.286,192.259,133_tsnr,2665
133,1,2,tsnr,-1.168,192.259,133_tsnr,2666
134,1,1,tsnr,-1.232,192.259,134_tsnr,2667
134,1,2,tsnr,-1.613,192.259,134_tsnr,2668
135,1,1,tsnr,-1.225,192.259,135_tsnr,2669
135,1,2,tsnr,-0.132,192.259,135_tsnr,2670
136,1,1,tsnr,0.456,192.259,136_tsnr,2671
136,1,2,tsnr,-1.011,192.259,136_tsnr,2672
137,1,1,tsnr,0.859,192.259,137_tsnr,2673
137,1,2,tsnr,0.277,192.259,137_tsnr,2674
138,1,1,tsnr,0.483,192.259,138_tsnr,2675
138,1,2,tsnr,-0.829,192.259,138_tsnr,2676
139,1,1,tsnr,-0.727,192.259,139_tsnr,2677
139,1,2,tsnr,-1.373,192.259,139_tsnr,2678
140,1,1,tsnr,1.282,192.259,140_tsnr,2679
140,1,2,tsnr,-0.501,192.259,140_tsnr,2680
141,1,1,tsnr,1.728,192.259,141_tsnr,2681
141,1,2,tsnr,-0.401,192.259,141_tsnr,2682
142,1,1,tsnr,-0.016,192.259,142_tsnr,2683
142,1,2,tsnr,0.991,192.259,142_tsnr,2684
143,1,1,tsnr,0.701,192.259,143_tsnr,2685
143,1,2,tsnr,1.818,192.259,143_tsnr,2686
144,1,1,tsnr,-0.615,192.259,144_tsnr,2687
144,1,2,tsnr,0.417,192.259,144_tsnr,2688
145,1,1,tsnr,0.211,192.259,145_tsnr,2689
145,1,2,tsnr,-0.546,192.259,145_tsnr,2690
146,1,1,tsnr,-1.456,192.259,146_tsnr,2691
146,1,2,tsnr,1.82,192.259,146_tsnr,2692
147,1,1,tsnr,0.36,192.259,147_tsnr,2693
147,1,2,tsnr,-1.198,192.259,147_tsnr,2694
148,1,1,tsnr,1.411,192.259,148_tsnr,2695
148,1,2,tsnr,-1.482,192.259,148_tsnr,2696
149,1,1,tsnr,0.545,192.259,149_tsnr,2697
149,1,2,tsnr,-1.389,192.259,149_tsnr,2698
150,1,1,tsnr,-1.159,192.259,150_tsnr,2699
150,1,2,tsnr,-0.956,192.259,150_tsnr,2700
